user_id,group,converted,revenue,metric,genre,device,age_group,region,plan,creative,timestamp
U0006501,variant,0,0.0,0.0,Comedy,Tablet,35-44,North America,Basic,Mid-Roll 30s,2026-03-17 11:43:02.625065
U0006790,variant,0,0.0,0.0,Documentary,Mobile,35-44,LATAM,Premium,Hero Banner,2026-03-17 14:24:01.625065
U0007772,variant,0,0.0,0.0,Action,Smart TV,55+,APAC,Basic,Hero Banner,2026-03-12 18:33:32.625065
U0002737,control,0,0.0,0.0,Action,Desktop,35-44,North America,Standard,Carousel,2026-03-10 00:21:53.625065
U0007841,variant,0,0.0,0.0,Action,Mobile,55+,APAC,Premium,Hero Banner,2026-03-19 10:18:54.625065
U0006261,variant,0,0.0,0.0,Animation,Tablet,55+,APAC,Standard,Pre-Roll 15s,2026-03-10 02:19:27.625065
U0008205,variant,0,0.0,0.0,Documentary,Tablet,35-44,North America,Standard,Carousel,2026-03-06 13:43:16.625065
U0001247,control,0,0.0,0.0,Drama,Mobile,25-34,EMEA,Premium,Interactive Overlay,2026-03-16 13:21:35.625065
U0009335,variant,0,0.0,0.0,Action,Mobile,18-24,EMEA,Basic,Interactive Overlay,2026-03-12 11:27:50.625065
U0004194,control,0,0.0,0.0,Documentary,Mobile,18-24,North America,Basic,Pre-Roll 15s,2026-03-06 22:47:24.625065
U0008000,variant,0,0.0,0.0,Documentary,Desktop,55+,APAC,Standard,Mid-Roll 30s,2026-03-15 00:46:08.625065
U0007377,variant,1,20.27,1.0,Animation,Mobile,55+,North America,Premium,Mid-Roll 30s,2026-03-15 12:16:38.625065
U0003434,control,0,0.0,0.0,Drama,Smart TV,45-54,EMEA,Premium,Interactive Overlay,2026-03-08 10:07:05.625065
U0005381,variant,0,0.0,0.0,Animation,Game Console,18-24,EMEA,Basic,Interactive Overlay,2026-03-13 06:44:19.625065
U0000958,control,0,0.0,0.0,Animation,Smart TV,55+,EMEA,Standard,Pre-Roll 15s,2026-03-13 07:43:31.625065
U0000416,control,0,0.0,0.0,Animation,Mobile,35-44,EMEA,Premium,Carousel,2026-03-10 01:53:37.625065
U0005741,variant,0,0.0,0.0,Action,Smart TV,45-54,EMEA,Basic,Interactive Overlay,2026-03-06 08:39:08.625065
U0006727,variant,0,0.0,0.0,Sci-Fi,Smart TV,45-54,North America,Premium,Mid-Roll 30s,2026-03-07 06:12:20.625065
U0004381,control,0,0.0,0.0,Action,Mobile,35-44,APAC,Standard,Interactive Overlay,2026-03-08 20:13:01.625065
U0005196,variant,0,0.0,0.0,Drama,Smart TV,45-54,North America,Standard,Interactive Overlay,2026-03-10 20:25:46.625065
U0001112,control,0,0.0,0.0,Sci-Fi,Desktop,18-24,North America,Basic,Pre-Roll 15s,2026-03-08 01:47:21.625065
U0002688,control,0,0.0,0.0,Comedy,Mobile,35-44,EMEA,Premium,Teaser Clip,2026-03-08 22:45:48.625065
U0006472,variant,1,33.93,1.0,Sci-Fi,Smart TV,55+,North America,Premium,Mid-Roll 30s,2026-03-17 21:11:57.625065
U0008819,variant,1,68.05,1.0,Drama,Desktop,25-34,EMEA,Basic,Teaser Clip,2026-03-19 00:08:09.625065
U0007807,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,EMEA,Basic,Teaser Clip,2026-03-06 02:11:23.625065
U0003410,control,0,0.0,0.0,Drama,Smart TV,18-24,North America,Standard,Teaser Clip,2026-03-06 17:36:57.625065
U0000080,control,0,0.0,0.0,Documentary,Smart TV,18-24,EMEA,Premium,Carousel,2026-03-16 22:53:47.625065
U0004613,control,0,0.0,0.0,Comedy,Desktop,45-54,North America,Standard,Mid-Roll 30s,2026-03-15 05:56:35.625065
U0001373,control,0,0.0,0.0,Drama,Smart TV,35-44,North America,Basic,Interactive Overlay,2026-03-19 04:33:59.625065
U0001509,control,0,0.0,0.0,Sci-Fi,Smart TV,55+,North America,Basic,Mid-Roll 30s,2026-03-08 13:21:56.625065
U0006442,variant,0,0.0,0.0,Drama,Mobile,18-24,North America,Premium,Carousel,2026-03-16 17:25:23.625065
U0003070,control,0,0.0,0.0,Documentary,Smart TV,45-54,EMEA,Basic,Mid-Roll 30s,2026-03-19 00:04:54.625065
U0003015,control,0,0.0,0.0,Documentary,Smart TV,18-24,North America,Premium,Carousel,2026-03-09 12:56:36.625065
U0004822,control,0,0.0,0.0,Sci-Fi,Smart TV,55+,North America,Basic,Mid-Roll 30s,2026-03-17 10:58:40.625065
U0007821,variant,0,0.0,0.0,Comedy,Smart TV,55+,LATAM,Basic,Teaser Clip,2026-03-09 05:03:37.625065
U0000092,control,0,0.0,0.0,Drama,Mobile,18-24,EMEA,Standard,Mid-Roll 30s,2026-03-18 17:34:21.625065
U0009420,variant,0,0.0,0.0,Drama,Mobile,25-34,EMEA,Standard,Hero Banner,2026-03-11 23:31:27.625065
U0006599,variant,0,0.0,0.0,Drama,Smart TV,18-24,EMEA,Standard,Carousel,2026-03-06 11:21:43.625065
U0004442,control,0,0.0,0.0,Action,Mobile,35-44,LATAM,Standard,Mid-Roll 30s,2026-03-17 04:15:01.625065
U0007601,variant,1,25.73,1.0,Action,Mobile,55+,APAC,Basic,Pre-Roll 15s,2026-03-18 19:18:27.625065
U0003834,control,0,0.0,0.0,Comedy,Desktop,18-24,North America,Basic,Mid-Roll 30s,2026-03-15 08:48:39.625065
U0009701,variant,0,0.0,0.0,Drama,Mobile,25-34,North America,Premium,Carousel,2026-03-18 03:04:06.625065
U0004321,control,0,0.0,0.0,Sci-Fi,Smart TV,18-24,North America,Standard,Mid-Roll 30s,2026-03-11 20:53:02.625065
U0003393,control,0,0.0,0.0,Drama,Smart TV,25-34,APAC,Premium,Interactive Overlay,2026-03-08 21:26:55.625065
U0004751,control,0,0.0,0.0,Drama,Smart TV,25-34,APAC,Standard,Teaser Clip,2026-03-14 21:01:47.625065
U0007228,variant,0,0.0,0.0,Action,Tablet,35-44,APAC,Basic,Teaser Clip,2026-03-09 20:32:50.625065
U0009190,variant,0,0.0,0.0,Sci-Fi,Mobile,18-24,EMEA,Standard,Teaser Clip,2026-03-09 11:07:46.625065
U0002360,control,0,0.0,0.0,Comedy,Smart TV,35-44,North America,Standard,Teaser Clip,2026-03-08 08:56:04.625065
U0001147,control,0,0.0,0.0,Sci-Fi,Smart TV,18-24,North America,Premium,Teaser Clip,2026-03-09 19:52:02.625065
U0005665,variant,0,0.0,0.0,Animation,Game Console,45-54,APAC,Basic,Mid-Roll 30s,2026-03-17 14:44:23.625065
U0008074,variant,1,29.03,1.0,Documentary,Desktop,35-44,EMEA,Standard,Carousel,2026-03-06 16:22:29.625065
U0004942,control,0,0.0,0.0,Sci-Fi,Smart TV,55+,EMEA,Basic,Teaser Clip,2026-03-13 17:18:02.625065
U0003662,control,1,32.26,1.0,Comedy,Mobile,35-44,North America,Premium,Pre-Roll 15s,2026-03-15 10:52:56.625065
U0001562,control,1,7.62,1.0,Action,Smart TV,35-44,LATAM,Basic,Mid-Roll 30s,2026-03-17 07:45:12.625065
U0004112,control,0,0.0,0.0,Drama,Desktop,45-54,EMEA,Standard,Mid-Roll 30s,2026-03-18 07:48:49.625065
U0009049,variant,0,0.0,0.0,Drama,Mobile,55+,APAC,Standard,Interactive Overlay,2026-03-08 17:51:52.625065
U0009275,variant,0,0.0,0.0,Sci-Fi,Game Console,25-34,North America,Basic,Mid-Roll 30s,2026-03-09 06:52:46.625065
U0008537,variant,1,32.1,1.0,Animation,Smart TV,18-24,APAC,Standard,Pre-Roll 15s,2026-03-08 14:29:34.625065
U0000794,control,0,0.0,0.0,Documentary,Mobile,55+,APAC,Basic,Interactive Overlay,2026-03-06 06:50:01.625065
U0005853,variant,0,0.0,0.0,Action,Smart TV,18-24,North America,Basic,Carousel,2026-03-14 17:12:47.625065
U0007618,variant,0,0.0,0.0,Comedy,Mobile,35-44,EMEA,Standard,Teaser Clip,2026-03-11 02:08:22.625065
U0001593,control,0,0.0,0.0,Documentary,Smart TV,18-24,APAC,Premium,Interactive Overlay,2026-03-17 22:27:49.625065
U0007417,variant,1,14.47,1.0,Action,Game Console,45-54,North America,Standard,Mid-Roll 30s,2026-03-19 01:41:15.625065
U0005266,variant,0,0.0,0.0,Action,Desktop,35-44,North America,Basic,Teaser Clip,2026-03-09 12:12:16.625065
U0007146,variant,0,0.0,0.0,Animation,Tablet,35-44,APAC,Premium,Teaser Clip,2026-03-18 13:26:57.625065
U0000088,control,0,0.0,0.0,Documentary,Tablet,35-44,LATAM,Standard,Interactive Overlay,2026-03-14 20:15:42.625065
U0008694,variant,0,0.0,0.0,Action,Desktop,18-24,APAC,Standard,Teaser Clip,2026-03-15 08:47:10.625065
U0009731,variant,0,0.0,0.0,Action,Desktop,25-34,LATAM,Basic,Mid-Roll 30s,2026-03-15 10:00:32.625065
U0009445,variant,0,0.0,0.0,Drama,Tablet,18-24,North America,Premium,Pre-Roll 15s,2026-03-13 12:54:26.625065
U0006753,variant,1,31.81,1.0,Comedy,Smart TV,45-54,North America,Basic,Mid-Roll 30s,2026-03-17 01:30:31.625065
U0003501,control,0,0.0,0.0,Animation,Mobile,25-34,North America,Basic,Pre-Roll 15s,2026-03-13 09:25:16.625065
U0002233,control,1,8.3,1.0,Comedy,Mobile,18-24,EMEA,Basic,Hero Banner,2026-03-06 02:57:31.625065
U0002802,control,0,0.0,0.0,Drama,Desktop,18-24,APAC,Basic,Carousel,2026-03-18 05:52:59.625065
U0004423,control,0,0.0,0.0,Comedy,Mobile,35-44,APAC,Standard,Mid-Roll 30s,2026-03-06 02:45:44.625065
U0005662,variant,0,0.0,0.0,Comedy,Mobile,18-24,EMEA,Basic,Hero Banner,2026-03-07 22:14:01.625065
U0007169,variant,0,0.0,0.0,Action,Tablet,18-24,APAC,Premium,Mid-Roll 30s,2026-03-13 10:35:45.625065
U0008336,variant,0,0.0,0.0,Drama,Mobile,45-54,APAC,Basic,Teaser Clip,2026-03-19 11:49:53.625065
U0002147,control,1,16.72,1.0,Documentary,Smart TV,18-24,North America,Premium,Hero Banner,2026-03-17 12:10:50.625065
U0007968,variant,0,0.0,0.0,Animation,Smart TV,18-24,APAC,Basic,Carousel,2026-03-19 17:26:07.625065
U0006550,variant,1,92.82,1.0,Documentary,Smart TV,55+,EMEA,Basic,Hero Banner,2026-03-05 20:19:06.625065
U0007642,variant,0,0.0,0.0,Sci-Fi,Mobile,55+,EMEA,Standard,Carousel,2026-03-17 19:22:00.625065
U0006163,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,North America,Basic,Interactive Overlay,2026-03-11 17:49:54.625065
U0001494,control,0,0.0,0.0,Comedy,Smart TV,55+,APAC,Premium,Hero Banner,2026-03-16 14:30:57.625065
U0007695,variant,0,0.0,0.0,Animation,Mobile,18-24,EMEA,Basic,Hero Banner,2026-03-13 04:47:50.625065
U0007093,variant,0,0.0,0.0,Action,Tablet,35-44,EMEA,Standard,Interactive Overlay,2026-03-14 03:26:49.625065
U0001408,control,0,0.0,0.0,Animation,Smart TV,25-34,APAC,Standard,Interactive Overlay,2026-03-15 03:56:43.625065
U0006690,variant,0,0.0,0.0,Comedy,Desktop,25-34,North America,Basic,Mid-Roll 30s,2026-03-06 06:28:23.625065
U0003400,control,0,0.0,0.0,Animation,Smart TV,18-24,LATAM,Basic,Carousel,2026-03-16 06:31:37.625065
U0000108,control,0,0.0,0.0,Comedy,Mobile,18-24,North America,Premium,Hero Banner,2026-03-05 22:55:05.625065
U0005635,variant,0,0.0,0.0,Action,Mobile,25-34,North America,Basic,Carousel,2026-03-15 07:54:20.625065
U0008481,variant,0,0.0,0.0,Sci-Fi,Smart TV,18-24,APAC,Basic,Hero Banner,2026-03-08 18:42:26.625065
U0006603,variant,0,0.0,0.0,Action,Mobile,45-54,APAC,Standard,Mid-Roll 30s,2026-03-11 23:18:00.625065
U0001090,control,0,0.0,0.0,Action,Mobile,35-44,North America,Standard,Mid-Roll 30s,2026-03-08 05:27:46.625065
U0005559,variant,0,0.0,0.0,Comedy,Mobile,25-34,North America,Premium,Hero Banner,2026-03-15 16:24:51.625065
U0009411,variant,0,0.0,0.0,Animation,Smart TV,55+,APAC,Basic,Hero Banner,2026-03-11 03:52:45.625065
U0008142,variant,0,0.0,0.0,Drama,Smart TV,25-34,North America,Basic,Mid-Roll 30s,2026-03-16 10:52:52.625065
U0008663,variant,1,36.93,1.0,Sci-Fi,Desktop,45-54,EMEA,Standard,Interactive Overlay,2026-03-19 17:09:40.625065
U0006595,variant,0,0.0,0.0,Documentary,Desktop,55+,North America,Basic,Mid-Roll 30s,2026-03-09 13:19:45.625065
U0000623,control,0,0.0,0.0,Drama,Mobile,45-54,APAC,Standard,Interactive Overlay,2026-03-07 19:52:58.625065
U0006870,variant,0,0.0,0.0,Animation,Game Console,45-54,EMEA,Premium,Pre-Roll 15s,2026-03-08 02:54:45.625065
U0004813,control,1,34.95,1.0,Sci-Fi,Mobile,45-54,North America,Standard,Interactive Overlay,2026-03-13 15:52:31.625065
U0006552,variant,0,0.0,0.0,Documentary,Mobile,18-24,LATAM,Basic,Hero Banner,2026-03-12 14:21:24.625065
U0007529,variant,0,0.0,0.0,Documentary,Desktop,55+,EMEA,Standard,Mid-Roll 30s,2026-03-12 16:32:33.625065
U0005795,variant,0,0.0,0.0,Animation,Mobile,25-34,EMEA,Premium,Pre-Roll 15s,2026-03-13 00:54:00.625065
U0007436,variant,0,0.0,0.0,Animation,Mobile,55+,North America,Basic,Mid-Roll 30s,2026-03-07 10:09:49.625065
U0004217,control,0,0.0,0.0,Documentary,Smart TV,18-24,APAC,Premium,Carousel,2026-03-15 13:12:57.625065
U0005940,variant,0,0.0,0.0,Action,Mobile,18-24,LATAM,Basic,Pre-Roll 15s,2026-03-17 07:13:20.625065
U0008500,variant,0,0.0,0.0,Documentary,Mobile,35-44,EMEA,Premium,Mid-Roll 30s,2026-03-17 19:11:12.625065
U0006428,variant,0,0.0,0.0,Sci-Fi,Mobile,35-44,LATAM,Standard,Teaser Clip,2026-03-12 09:51:59.625065
U0006826,variant,0,0.0,0.0,Animation,Smart TV,18-24,LATAM,Premium,Carousel,2026-03-17 07:00:36.625065
U0004130,control,0,0.0,0.0,Drama,Mobile,25-34,North America,Standard,Mid-Roll 30s,2026-03-16 13:42:04.625065
U0007801,variant,0,0.0,0.0,Documentary,Smart TV,35-44,EMEA,Standard,Pre-Roll 15s,2026-03-13 01:20:16.625065
U0007753,variant,0,0.0,0.0,Comedy,Smart TV,35-44,APAC,Premium,Mid-Roll 30s,2026-03-06 06:10:39.625065
U0004721,control,0,0.0,0.0,Action,Mobile,18-24,APAC,Premium,Hero Banner,2026-03-12 19:46:39.625065
U0001650,control,0,0.0,0.0,Comedy,Desktop,18-24,North America,Basic,Carousel,2026-03-13 05:08:33.625065
U0004140,control,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Basic,Pre-Roll 15s,2026-03-09 05:06:42.625065
U0001617,control,0,0.0,0.0,Sci-Fi,Desktop,18-24,EMEA,Basic,Carousel,2026-03-05 21:19:46.625065
U0002029,control,0,0.0,0.0,Comedy,Game Console,18-24,North America,Premium,Carousel,2026-03-10 22:33:35.625065
U0008517,variant,0,0.0,0.0,Documentary,Mobile,25-34,North America,Standard,Carousel,2026-03-12 17:04:14.625065
U0004575,control,0,0.0,0.0,Documentary,Smart TV,18-24,EMEA,Standard,Pre-Roll 15s,2026-03-18 11:16:03.625065
U0003992,control,0,0.0,0.0,Comedy,Mobile,45-54,LATAM,Standard,Teaser Clip,2026-03-17 07:18:24.625065
U0007376,variant,0,0.0,0.0,Drama,Tablet,55+,EMEA,Standard,Hero Banner,2026-03-10 22:02:46.625065
U0006149,variant,0,0.0,0.0,Animation,Smart TV,55+,North America,Standard,Interactive Overlay,2026-03-16 02:31:40.625065
U0004908,control,0,0.0,0.0,Action,Game Console,25-34,North America,Standard,Interactive Overlay,2026-03-16 17:39:46.625065
U0005026,variant,0,0.0,0.0,Comedy,Mobile,25-34,North America,Basic,Carousel,2026-03-14 03:35:13.625065
U0008260,variant,0,0.0,0.0,Documentary,Mobile,25-34,North America,Standard,Teaser Clip,2026-03-12 23:46:08.625065
U0004731,control,1,13.19,1.0,Comedy,Mobile,35-44,EMEA,Standard,Hero Banner,2026-03-15 12:56:53.625065
U0007548,variant,0,0.0,0.0,Animation,Smart TV,18-24,EMEA,Basic,Mid-Roll 30s,2026-03-07 12:22:59.625065
U0008134,variant,0,0.0,0.0,Action,Mobile,55+,APAC,Basic,Interactive Overlay,2026-03-09 06:46:30.625065
U0001606,control,1,4.45,1.0,Animation,Smart TV,18-24,North America,Basic,Hero Banner,2026-03-18 08:06:55.625065
U0004773,control,0,0.0,0.0,Animation,Smart TV,25-34,North America,Basic,Interactive Overlay,2026-03-08 11:18:34.625065
U0008109,variant,0,0.0,0.0,Action,Game Console,25-34,North America,Premium,Carousel,2026-03-18 18:52:19.625065
U0006951,variant,1,25.92,1.0,Comedy,Desktop,55+,EMEA,Basic,Carousel,2026-03-17 03:35:39.625065
U0006004,variant,0,0.0,0.0,Animation,Mobile,25-34,North America,Standard,Mid-Roll 30s,2026-03-08 19:51:11.625065
U0007728,variant,0,0.0,0.0,Animation,Tablet,55+,North America,Standard,Mid-Roll 30s,2026-03-18 12:28:29.625065
U0003541,control,0,0.0,0.0,Documentary,Smart TV,55+,North America,Premium,Teaser Clip,2026-03-17 11:33:59.625065
U0000388,control,0,0.0,0.0,Action,Game Console,55+,North America,Standard,Interactive Overlay,2026-03-11 22:14:30.625065
U0001794,control,1,9.49,1.0,Action,Tablet,55+,APAC,Standard,Interactive Overlay,2026-03-19 07:18:09.625065
U0008731,variant,0,0.0,0.0,Comedy,Smart TV,35-44,EMEA,Basic,Teaser Clip,2026-03-13 17:37:15.625065
U0004919,control,0,0.0,0.0,Sci-Fi,Smart TV,45-54,APAC,Basic,Hero Banner,2026-03-18 14:25:14.625065
U0005537,variant,0,0.0,0.0,Drama,Desktop,35-44,North America,Standard,Interactive Overlay,2026-03-12 11:14:32.625065
U0003872,control,0,0.0,0.0,Action,Desktop,45-54,APAC,Premium,Pre-Roll 15s,2026-03-07 01:42:01.625065
U0008868,variant,0,0.0,0.0,Action,Mobile,35-44,EMEA,Basic,Hero Banner,2026-03-08 17:22:34.625065
U0002254,control,1,63.85,1.0,Animation,Smart TV,55+,EMEA,Standard,Interactive Overlay,2026-03-17 05:02:18.625065
U0003412,control,0,0.0,0.0,Action,Mobile,25-34,North America,Premium,Hero Banner,2026-03-12 01:39:44.625065
U0005459,variant,0,0.0,0.0,Animation,Smart TV,55+,North America,Standard,Pre-Roll 15s,2026-03-15 07:33:31.625065
U0004955,control,0,0.0,0.0,Documentary,Mobile,35-44,LATAM,Standard,Pre-Roll 15s,2026-03-12 21:53:00.625065
U0007396,variant,0,0.0,0.0,Documentary,Tablet,25-34,EMEA,Standard,Interactive Overlay,2026-03-09 19:51:27.625065
U0005414,variant,0,0.0,0.0,Comedy,Desktop,25-34,EMEA,Standard,Pre-Roll 15s,2026-03-14 17:25:59.625065
U0007399,variant,0,0.0,0.0,Drama,Game Console,18-24,North America,Premium,Interactive Overlay,2026-03-08 04:06:42.625065
U0007414,variant,0,0.0,0.0,Comedy,Mobile,18-24,EMEA,Basic,Pre-Roll 15s,2026-03-09 08:53:44.625065
U0009100,variant,0,0.0,0.0,Sci-Fi,Desktop,55+,EMEA,Standard,Hero Banner,2026-03-14 12:17:30.625065
U0004851,control,0,0.0,0.0,Action,Smart TV,18-24,EMEA,Basic,Pre-Roll 15s,2026-03-17 04:43:17.625065
U0002025,control,0,0.0,0.0,Comedy,Desktop,35-44,North America,Basic,Carousel,2026-03-07 18:13:40.625065
U0002615,control,0,0.0,0.0,Action,Tablet,35-44,North America,Standard,Carousel,2026-03-14 05:44:27.625065
U0007388,variant,0,0.0,0.0,Comedy,Desktop,45-54,North America,Standard,Teaser Clip,2026-03-12 20:49:17.625065
U0002926,control,0,0.0,0.0,Action,Tablet,45-54,APAC,Basic,Carousel,2026-03-13 19:30:29.625065
U0001121,control,0,0.0,0.0,Drama,Smart TV,18-24,North America,Standard,Hero Banner,2026-03-14 02:06:14.625065
U0002910,control,0,0.0,0.0,Animation,Smart TV,18-24,APAC,Standard,Mid-Roll 30s,2026-03-16 06:43:08.625065
U0008146,variant,0,0.0,0.0,Action,Game Console,18-24,EMEA,Standard,Carousel,2026-03-19 00:30:54.625065
U0007383,variant,0,0.0,0.0,Drama,Smart TV,35-44,APAC,Standard,Hero Banner,2026-03-16 05:21:23.625065
U0003482,control,0,0.0,0.0,Comedy,Smart TV,35-44,North America,Basic,Pre-Roll 15s,2026-03-06 05:15:48.625065
U0000795,control,0,0.0,0.0,Animation,Desktop,35-44,LATAM,Basic,Teaser Clip,2026-03-05 20:46:49.625065
U0001575,control,0,0.0,0.0,Action,Smart TV,55+,North America,Basic,Pre-Roll 15s,2026-03-16 20:19:28.625065
U0006176,variant,0,0.0,0.0,Drama,Desktop,25-34,North America,Basic,Carousel,2026-03-07 04:45:41.625065
U0006266,variant,0,0.0,0.0,Comedy,Smart TV,35-44,North America,Premium,Mid-Roll 30s,2026-03-10 02:26:32.625065
U0002458,control,0,0.0,0.0,Sci-Fi,Desktop,55+,EMEA,Standard,Carousel,2026-03-10 00:20:53.625065
U0003312,control,0,0.0,0.0,Animation,Smart TV,45-54,North America,Standard,Carousel,2026-03-07 16:55:24.625065
U0001253,control,0,0.0,0.0,Comedy,Game Console,45-54,EMEA,Basic,Interactive Overlay,2026-03-09 15:46:42.625065
U0006834,variant,0,0.0,0.0,Action,Mobile,55+,APAC,Basic,Mid-Roll 30s,2026-03-12 23:10:46.625065
U0008794,variant,0,0.0,0.0,Comedy,Smart TV,55+,LATAM,Standard,Pre-Roll 15s,2026-03-17 15:26:53.625065
U0003837,control,0,0.0,0.0,Drama,Tablet,45-54,EMEA,Basic,Teaser Clip,2026-03-18 22:48:30.625065
U0004398,control,0,0.0,0.0,Action,Tablet,18-24,EMEA,Standard,Interactive Overlay,2026-03-08 05:51:39.625065
U0003595,control,1,8.31,1.0,Comedy,Mobile,25-34,LATAM,Premium,Carousel,2026-03-09 21:57:40.625065
U0006621,variant,0,0.0,0.0,Sci-Fi,Tablet,45-54,EMEA,Premium,Interactive Overlay,2026-03-10 20:34:14.625065
U0008382,variant,0,0.0,0.0,Action,Smart TV,25-34,LATAM,Standard,Teaser Clip,2026-03-12 15:36:12.625065
U0002124,control,0,0.0,0.0,Sci-Fi,Smart TV,35-44,North America,Standard,Mid-Roll 30s,2026-03-06 08:16:28.625065
U0003238,control,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Standard,Interactive Overlay,2026-03-07 13:09:49.625065
U0005403,variant,0,0.0,0.0,Sci-Fi,Smart TV,25-34,EMEA,Standard,Interactive Overlay,2026-03-07 23:30:51.625065
U0005998,variant,1,20.53,1.0,Drama,Mobile,35-44,North America,Basic,Hero Banner,2026-03-18 20:07:40.625065
U0005938,variant,0,0.0,0.0,Drama,Smart TV,45-54,LATAM,Basic,Hero Banner,2026-03-07 01:34:32.625065
U0002045,control,0,0.0,0.0,Comedy,Mobile,55+,North America,Standard,Mid-Roll 30s,2026-03-15 06:29:21.625065
U0001578,control,1,14.53,1.0,Drama,Tablet,45-54,APAC,Standard,Interactive Overlay,2026-03-16 18:54:55.625065
U0000014,control,0,0.0,0.0,Comedy,Smart TV,35-44,APAC,Standard,Hero Banner,2026-03-06 19:49:51.625065
U0002673,control,0,0.0,0.0,Comedy,Smart TV,25-34,LATAM,Basic,Mid-Roll 30s,2026-03-13 18:09:30.625065
U0007016,variant,0,0.0,0.0,Action,Tablet,25-34,EMEA,Standard,Teaser Clip,2026-03-17 17:14:07.625065
U0008720,variant,0,0.0,0.0,Sci-Fi,Mobile,45-54,APAC,Standard,Carousel,2026-03-07 08:24:04.625065
U0008849,variant,1,11.41,1.0,Documentary,Tablet,18-24,LATAM,Standard,Hero Banner,2026-03-06 11:33:27.625065
U0004812,control,0,0.0,0.0,Drama,Tablet,55+,North America,Premium,Pre-Roll 15s,2026-03-08 18:34:49.625065
U0001084,control,1,22.42,1.0,Documentary,Smart TV,25-34,North America,Standard,Teaser Clip,2026-03-07 05:07:53.625065
U0004983,control,0,0.0,0.0,Documentary,Game Console,35-44,APAC,Premium,Teaser Clip,2026-03-14 04:03:55.625065
U0007155,variant,0,0.0,0.0,Action,Mobile,55+,North America,Standard,Interactive Overlay,2026-03-14 10:33:10.625065
U0002884,control,0,0.0,0.0,Sci-Fi,Desktop,45-54,EMEA,Basic,Hero Banner,2026-03-16 03:12:19.625065
U0000333,control,0,0.0,0.0,Action,Game Console,25-34,North America,Basic,Teaser Clip,2026-03-10 00:13:14.625065
U0007204,variant,0,0.0,0.0,Drama,Mobile,55+,EMEA,Premium,Pre-Roll 15s,2026-03-11 21:00:20.625065
U0004367,control,0,0.0,0.0,Documentary,Mobile,25-34,North America,Basic,Teaser Clip,2026-03-15 23:34:53.625065
U0003079,control,0,0.0,0.0,Comedy,Tablet,45-54,EMEA,Standard,Carousel,2026-03-16 11:13:55.625065
U0007203,variant,1,158.0,1.0,Animation,Smart TV,55+,EMEA,Basic,Carousel,2026-03-07 02:49:51.625065
U0009909,variant,0,0.0,0.0,Action,Mobile,45-54,North America,Basic,Hero Banner,2026-03-16 14:34:27.625065
U0008864,variant,0,0.0,0.0,Action,Smart TV,35-44,APAC,Premium,Carousel,2026-03-18 17:45:43.625065
U0000263,control,0,0.0,0.0,Sci-Fi,Mobile,25-34,North America,Standard,Interactive Overlay,2026-03-16 14:17:23.625065
U0004337,control,0,0.0,0.0,Animation,Tablet,45-54,EMEA,Basic,Mid-Roll 30s,2026-03-11 02:23:42.625065
U0008895,variant,0,0.0,0.0,Action,Smart TV,35-44,EMEA,Standard,Teaser Clip,2026-03-10 03:46:44.625065
U0008447,variant,0,0.0,0.0,Comedy,Smart TV,55+,North America,Standard,Pre-Roll 15s,2026-03-07 16:03:02.625065
U0005903,variant,0,0.0,0.0,Sci-Fi,Smart TV,25-34,North America,Premium,Carousel,2026-03-09 22:54:51.625065
U0001498,control,0,0.0,0.0,Documentary,Mobile,25-34,North America,Standard,Hero Banner,2026-03-09 10:37:45.625065
U0004190,control,0,0.0,0.0,Animation,Mobile,35-44,North America,Standard,Pre-Roll 15s,2026-03-07 10:49:53.625065
U0007485,variant,0,0.0,0.0,Animation,Smart TV,35-44,LATAM,Basic,Interactive Overlay,2026-03-06 08:51:33.625065
U0009643,variant,0,0.0,0.0,Comedy,Game Console,25-34,APAC,Premium,Carousel,2026-03-18 06:16:31.625065
